Station,Sediment sample,Latitude Degrees,Latitude Minutes,Latitude Seconds,North/South,Longitude Degrees,Longitude Minutes,Longitude Seconds,East/West,Decimal Longitude,Decimal Latitude,Location,FAOarea,Water body,Sea Area,Place,Date,Gear,Depth (fathoms),Bottom water temperature (C),Bottom temp (F),Bottom water depth D (fathoms),Specific Gravity at bottom,Surface temp (C),Surface temp (F),Specific Gravity at surface,Temp (F) at 10 Fathoms,Temp (F) at 20 Fathoms,Temp (F) at 25 Fathoms,Temp (F) at 30 Fathoms,Temp (F) at 40 Fathoms,Temp (F) at 50 Fathoms,Temp (F) at 60 Fathoms,Temp (F) at 70 Fathoms,Temp (F) at 75 Fathoms,Temp (F) at 80 Fathoms,Temp (F) at 90 Fathoms,Temp (F) at 100 Fathoms,Temp (F) at 110 Fathoms,Temp (F) at 120 Fathoms,Temp (F) at 125 Fathoms,Temp (F) at 130 Fathoms,Temp (F) at 140 Fathoms,Temp (F) at 150 Fathoms,Temp (F) at 160 Fathoms,Temp (F) at 170 Fathoms,Temp (F) at 175 Fathoms,Temp (F) at 180 Fathoms,Temp (F) at 190 Fathoms,Temp (F) at 200 Fathoms,Temp (F) at 225 Fathoms,Temp (F) at 250 Fathoms,Temp (F) at 275 Fathoms,Temp (F) at 300 Fathoms,Temp (F) at 400 Fathoms,Temp (F) at 500 Fathoms,Temp (F) at 600 Fathoms,Temp (F) at 700 Fathoms,Temp (F) at 800 Fathoms,Temp (F) at 900 Fathoms,Temp (F) at 1000 Fathoms,Temp (F) at 1100 Fathoms,Temp (F) at 1200 Fathoms,Temp (F) at 1300 Fathoms,Temp (F) at 1330 Fathoms,Temp (F) at 1400 Fathoms,Temp (F) at 1450 Fathoms,Temp (F) at 1500 Fathoms,Temp (F) at 1530 Fathoms,Temp (F) at 1580 Fathoms,Temp (F) at 1600 Fathoms,Temp (F) at 1650 Fathoms,Temp (F) at 1700 Fathoms,Temp (F) at 1725 Fathoms,Temp (F) at 1730 Fathoms,Temp (F) at 1775 Fathoms,Temp (F) at 1780 Fathoms,Temp (F) at 1800 Fathoms,Temp (F) at 1825 Fathoms,Temp (F) at 1850 Fathoms,Temp (F) at 1900 Fathoms,Temp (F) at 1915 Fathoms,Temp (F) at 1980 Fathoms,Temp (F) at 2000 Fathoms,Temp (F) at 2025 Fathoms,Temp (F) at 2100 Fathoms,Temp (F) at 2125 Fathoms,Temp (F) at 2180 Fathoms,Temp (F) at 2200 Fathoms,Temp (F) at 2225 Fathoms,Temp (F) at 2270 Fathoms,Temp (F) at 2300 Fathoms,Temp (F) at 2325 Fathoms,Temp (F) at 2400 Fathoms,Temp (F) at 2425 Fathoms,Temp (F) at 2440 Fathoms,Temp (F) at 2500 Fathoms,Temp (F) at 2525 Fathoms,Temp (F) at 2600 Fathoms,Temp (F) at 2625 Fathoms,Temp (F) at 2650 Fathoms,Temp (F) at 2675 Fathoms,Temp (F) at 2700 Fathoms,Temp (F) at 2775 Fathoms,Temp (F) at 2800 Fathoms,Temp (F) at 2900 Fathoms
208,Blue mud,11,37,0,N,123,31,0,E,123.51666666666667,11.616666666666667,"West of Panay Island, Philippine Island",71,Western Central Pacific Ocean,Visayan Sea,Philippines,17/01/1875,Trawl,18.0,,,,,27.22222222222222,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Blue mud,10,14,0,N,123,54,0,E,123.9,10.233333333333333,"West of Cebu Island, Philippine Island",71,Western Central Pacific Ocean,Camotes Sea,Philippines,22/01/1875,Dredge & Trawl,95.0,21.666666666666668,71.0,,,27.22222222222222,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Green mud,9,26,0,N,123,45,0,E,123.75,9.433333333333334,"North of Mindanao Island, Philippine Island",71,Western Central Pacific Ocean,Mindanao Sea,Philippines,25/01/1875,Dredge & Trawl,375.0,12.277777777777779,54.1,,,26.77777777777778,80.2,,,,,,,78.5,,,,,,61.5,,,,,,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210A,Blue mud,9,15,0,N,124,38,0,E,124.63333333333334,9.25,"North of Mindanao Island, Philippine Island",71,Western Central Pacific Ocean,Mindanao Sea,Philippines,26/01/1875,,185.0,13.944444444444445,57.1,,,27.055555555555557,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Blue mud,8,0,0,N,121,42,0,E,121.7,8.0,"West of Samboangan Peninsula, Mindano I., Philippine Island",71,Western Central Pacific Ocean,Celebes Sea,Philippines,28/01/1875,,2225.0,10.277777777777777,50.5,2225.0,1.0265,27.22222222222222,81.0,,,,79.0,,,73.0,,,66.0,,,61.0,,,,,,56.0,,,,,,53.8,,52.8,,51.8,50.5,,,,,,,,,,,,,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Sand and shells,6,54,0,N,122,18,0,E,122.3,6.9,"Moro Gulf, Mindanao I., Philippine Island",71,Western Central Pacific Ocean,Celebes Sea,Philippines,30/01/1875,Dredge & Trawl,10.0,,,,,28.333333333333332,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Blue mud,5,47,0,N,124,1,0,E,124.01666666666667,5.783333333333333,"South of Mindanao Island, Philippine Island",71,Western Central Pacific Ocean,Celebes Sea,Philippines,08/02/1875,Trawl,2050.0,3.777777777777776,38.8,2050.0,1.02757,28.333333333333332,83.0,,,,,,,77.8,,,,,,65.0,,,,,,52.5,,,,,,49.3,,47.3,,45.7,43.2,41.2,40.0,39.2,38.6,38.6,38.6,38.6,38.6,38.6,,38.6,,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Blue mud,4,33,0,N,127,6,0,E,127.1,4.55,"Kepulauan Talaud Island, Indonesia",71,Western Central Pacific Ocean,,Indonesia,10/02/1875,Dredge,500.0,5.444444444444443,41.8,500.0,1.02735,26.944444444444443,80.5,1.02246,,,79.1,,,73.0,,,66.0,,,60.0,,,54.5,,,51.6,,,50.0,,,48.7,47.8,46.8,45.9,45.2,43.0,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Red clay,4,19,0,N,130,15,0,E,130.25,4.316666666666666,East of Molucca Passage,71,Western Central Pacific Ocean,,Papua New Guinea,12/02/1875,Trawl,2550.0,1.888888888888888,35.4,2550.0,1.02764,27.666666666666664,81.8,1.02264,77.7,76.1,,75.4,75.1,74.5,73.4,72.0,,70.6,69.3,68.0,,,,,,,,,,,,54.0,,,,,43.2,41.0,39.8,38.5,37.5,37.0,,36.0,,35.4,,35.4,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Globigerina ooze,2,46,0,N,133,58,0,E,133.96666666666667,2.7666666666666666,North of New Guinea,71,Western Central Pacific Ocean,,Papua New Guinea,16/02/1875,,1675.0,1.888888888888888,35.4,1675.0,1.0279,28.22222222222222,82.8,,,,,,,,,,,,,71.9,,,,,,,,,,,,49.2,,,,44.3,42.3,41.0,39.9,38.9,38.0,37.4,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216A,Globigerina ooze,2,56,0,N,134,11,0,E,134.18333333333334,2.9333333333333336,North of New Guinea,71,Western Central Pacific Ocean,,Papua New Guinea,16/02/1875,Trawl,2000.0,1.888888888888888,35.4,2000.0,1.02772,28.22222222222222,82.8,1.02224,,,83.2,,,81.5,,,78.8,,,71.8,,,65.0,,,57.8,,,51.5,,,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Blue mud,0,39,0,S,138,55,0,E,138.91666666666666,-0.65,North of New Guinea,71,Western Central Pacific Ocean,,Papua New Guinea,22/02/1875,,2000.0,1.7777777777777792,35.2,2000.0,1.02801,28.333333333333332,83.0,1.02169,83.0,83.0,,83.0,82.9,82.5,81.4,80.0,,78.3,76.4,74.0,70.5,66.5,,62.3,58.6,56.0,54.2,53.0,,51.9,50.8,49.7,,,,45.1,42.5,40.7,39.2,38.1,37.3,36.7,36.2,35.7,35.3,35.2,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Blue mud,2,33,0,S,144,4,0,E,144.06666666666666,-2.55,West of Admiralty Islands,71,Western Central Pacific Ocean,Bismarck Sea,Papua New Guinea,01/03/1875,Trawl,1070.0,2.4444444444444438,36.4,1070.0,1.02773,28.88888888888889,84.0,,83.2,83.0,,82.5,82.1,81.5,80.9,80.0,,78.4,75.8,72.8,69.8,66.8,,63.8,60.8,57.8,55.5,53.8,,52.1,51.0,50.0,,,,45.2,42.4,40.5,39.2,38.4,37.9,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Coral sand,1,54,0,S,146,39,40,E,146.66111111111113,-1.9,"Nares Harbour, Admiralty Island",71,Western Central Pacific Ocean,,Papua New Guinea,10/03/1875,Trawl,150.0,,,,,28.88888888888889,84.0,1.02203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Globigerina ooze,0,42,0,S,147,0,0,E,147.0,-0.7,Off north of Admiralty Island,71,Western Central Pacific Ocean,,Papua New Guinea,11/03/1875,Trawl,1100.0,2.333333333333335,36.2,1100.0,1.02762,28.777777777777775,83.8,1.0258,,,,,,81.6,,,,,,77.1,,,,,,64.0,,,,,,52.0,,48.5,,46.2,43.1,41.0,39.7,39.0,38.2,37.5,36.8,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Red clay,0,40,0,N,148,41,0,E,148.68333333333334,0.6666666666666666,Off north of Admiralty Island,71,Western Central Pacific Ocean,,Papua New Guinea,13/03/1875,,2650.0,1.888888888888888,35.4,,,28.777777777777775,83.8,,83.0,82.8,,82.4,82.0,81.5,81.0,80.4,,78.5,75.0,71.2,67.2,63.2,,59.4,55.6,53.1,51.8,51.2,,50.6,50.2,49.9,,,,48.3,44.2,41.3,39.8,38.6,37.8,37.1,36.7,36.3,36.0,35.7,,35.4,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Red clay,2,15,0,N,146,16,0,E,146.26666666666668,2.25,Between Bismarck Archipelago and Caroline Islands,71,Western Central Pacific Ocean,,,16/03/1875,,2450.0,1.7777777777777792,35.2,2450.0,1.02766,28.22222222222222,82.8,,82.8,82.6,,82.4,82.2,82.0,81.8,81.7,,81.2,80.3,78.9,76.0,63.2,,55.6,52.7,51.0,50.2,49.7,,49.3,48.9,48.5,,,,45.5,43.2,41.1,39.3,38.0,37.1,36.5,36.1,35.9,35.7,35.5,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Globigerina ooze,5,31,0,N,144,20,0,E,144.33333333333334,5.516666666666667,Between Bismarck Archipelago and Caroline Islands,71,Western Central Pacific Ocean,,,19/03/1875,Trawl,1850.0,1.9444444444444444,35.5,2325.0,1.02783,27.77777777777778,82.0,1.02263,81.7,81.7,,81.7,81.7,81.7,81.7,81.7,,81.7,79.0,70.9,63.5,59.5,,56.3,53.8,51.6,50.0,49.3,,48.8,48.2,47.7,,,,45.8,44.3,42.8,41.3,40.0,38.8,37.7,36.8,36.1,35.7,35.5,,35.5,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Globigerina ooze,7,45,0,N,144,20,0,E,144.33333333333334,7.75,Caroline Islands,71,Western Central Pacific Ocean,,Caroline Islands,21/03/1875,Dredge,1850.0,1.888888888888888,35.4,1850.0,1.02772,27.333333333333336,81.2,1.02266,81.5,81.1,,80.6,80.0,79.5,79.0,78.1,,75.0,68.5,63.2,59.6,56.7,,54.3,52.5,51.0,49.9,49.3,,48.9,48.6,48.3,,,,45.7,43.4,41.3,39.5,38.2,37.2,36.7,36.3,36.0,35.8,35.6,,35.4,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Radiolarian ooze,11,24,0,N,143,16,0,E,143.26666666666668,11.4,Between Caroline Islands and Marianas Islands,71,Western Central Pacific Ocean,,,23/03/1875,,4475.0,1.7777777777777792,35.2,4475.0,1.02785,26.77777777777778,80.2,1.02266,80.2,80.0,,80.0,80.0,80.0,80.0,78.0,,74.8,70.6,67.0,63.0,59.4,,56.1,53.7,52.0,51.3,50.7,,50.1,49.7,49.2,,,,43.2,41.2,39.9,38.6,37.9,37.3,36.9,36.5,36.1,35.7,35.5,,35.5,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Red clay,14,44,0,N,142,13,0,E,142.21666666666667,14.733333333333333,West of Marianas Islands,71,Western Central Pacific Ocean,,Marianas Islands,25/03/1875,Trawl,2300.0,1.9444444444444444,35.5,,,26.11111111111111,79.0,1.02314,78.9,78.8,,78.7,78.6,78.5,77.9,77.0,,75.7,73.8,71.3,68.0,64.6,,62.1,60.2,58.3,56.8,55.6,,54.5,53.5,52.8,,,,45.1,41.8,39.9,38.7,37.7,36.9,36.3,36.0,35.7,35.5,35.5,,35.5,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Red clay,17,29,0,N,141,21,0,E,141.35,17.483333333333334,West of Marianas Islands,71,Western Central Pacific Ocean,,Marianas Islands,27/03/1875,,2475.0,1.7777777777777792,35.2,,,26.22222222222222,79.2,,79.0,78.8,,78.6,78.4,78.2,78.0,77.6,,76.5,75.0,73.3,71.5,70.0,,68.3,66.7,65.2,63.5,62.0,,60.4,58.8,57.0,,,,46.2,42.0,40.3,39.0,38.3,37.8,37.3,36.8,36.3,35.9,35.5,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Red clay,19,24,0,N,141,13,0,E,141.21666666666667,19.4,West of Marianas Islands,71,Western Central Pacific Ocean,,Marianas Islands,29/03/1875,,2450.0,1.9444444444444444,35.5,,,26.77777777777778,80.2,1.02281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Red clay,22,1,0,N,140,27,0,E,140.45,22.016666666666666,North-west of Marianas Islands,61,Northwest Pacific Ocean,,Marianas Islands,01/04/1875,Trawl,2500.0,1.9444444444444444,35.5,,,25.833333333333332,78.5,1.02341,,,75.7,,,73.3,,,71.0,,,69.0,,,66.9,,,64.8,,,62.5,,,60.4,58.3,56.2,54.1,52.0,44.2,40.3,38.5,37.7,37.2,36.7,36.3,36.3,35.8,35.3,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Red clay,26,29,0,N,137,57,0,E,137.95,26.483333333333334,Off west of Bonin Isands,61,Northwest Pacific Ocean,,Japan,05/04/1875,Trawl,2425.0,1.9444444444444444,35.5,,,20.27777777777778,68.5,1.02489,,,67.0,,,66.0,,,65.0,,,63.9,,,62.8,,,61.7,,,60.7,,,59.7,58.2,56.0,53.3,50.5,43.0,39.7,38.0,37.2,36.7,36.3,35.9,35.5,35.5,35.5,,35.5,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Blue mud,31,8,0,N,137,8,0,E,137.13333333333333,31.133333333333333,South of Japan,61,Northwest Pacific Ocean,,Japan,09/04/1875,,2250.0,1.7777777777777792,35.2,2250.0,1.02785,17.77777777777778,64.0,1.62488,63.2,62.4,,61.6,60.8,59.9,59.1,58.3,,57.5,56.6,55.8,,,53.4,,,51.2,,,49.2,,,47.0,45,43.0,41.8,40.7,38.2,37.3,37.0,36.7,36.4,36.2,36.0,35.8,35.6,35.4,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Green mud,35,11,0,N,139,28,0,E,139.46666666666667,35.18333333333333,"Sagami-wan (bay), Japan",61,Northwest Pacific Ocean,,Japan,12/05/1875,Dredge & Trawl,345.0,5.055555555555556,41.1,,,17.88888888888889,64.2,1.02485,,,62.8,,,58.8,,,55.4,,,53.0,,,51.4,,,50.0,,,48.7,,,47.4,46.1,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Blue mud,34,39,0,N,135,14,0,E,135.23333333333332,34.65,"Isumi-nada (gulf), Japan",61,Northwest Pacific Ocean,,Japan,17/05/1875,Dredge,8.0,,,,,16.833333333333332,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233A,Sand,34,38,0,N,135,1,0,E,135.01666666666668,34.63333333333333,"Isumi-nada (gulf), Japan",61,Northwest Pacific Ocean,,Japan,19/05/1875,Dredge,50.0,,,,,17.0,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233B,Blue mud,34,18,0,N,133,35,0,E,133.58333333333334,34.3,"Bingo-nada (gulf), Japan",61,Northwest Pacific Ocean,,Japan,26/05/1875,Trawl,15.0,,,,,19.055555555555554,66.3,1.02279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233C,Blue mud,34,18,0,N,133,21,0,E,133.35,34.3,"Bingo-nada (gulf), Japan",61,Northwest Pacific Ocean,,Japan,28/05/1875,Trawl,12.0,15.499999999999998,59.9,,,19.333333333333332,66.8,,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Blue mud,32,31,0,N,135,39,0,E,135.65,32.516666666666666,"Off Osaka, South of Japan",61,Northwest Pacific Ocean,,Japan,03/06/1875,,2675.0,2.1111111111111094,35.8,,,20.833333333333332,69.5,1.0241,,,66.8,,,63.0,,,60.0,,,57.0,,,54.3,,,52.0,,,49.7,,,48.0,46.2,44.9,43.5,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Green mud,34,7,0,N,138,0,0,E,138.0,34.11666666666667,"Off Nagoya, South of Japan",61,Northwest Pacific Ocean,,Japan,04/06/1875,Trawl,565.0,3.3888888888888897,38.1,565.0,1.02753,22.77777777777778,73.0,,,,71.2,,,66.4,,,63.5,,,60.5,,,57.7,,,54.7,,,51.5,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Green mud,34,58,0,N,139,29,0,E,139.48333333333332,34.96666666666667,"Sagami-nada (gulf), Japan",61,Northwest Pacific Ocean,,Japan,05/06/1875,Trawl,775.0,3.1111111111111116,37.6,775.0,1.02742,19.166666666666668,66.5,1.02472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236A,Green mud,34,59,0,N,139,31,0,E,139.51666666666668,34.983333333333334,"Sagami-nada (gulf), Japan",61,Northwest Pacific Ocean,,Japan,05/06/1875,Trawl,420.0,3.1111111111111116,37.6,775.0,,19.166666666666668,66.5,,,,,,,,,,,,,57.2,,,,,,,,,,,,200.0,,,,44.9,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Blue mud,34,37,0,N,140,32,0,E,140.53333333333333,34.61666666666667,"Off Tokyo, South of Japan",61,Northwest Pacific Ocean,,Japan,17/06/1875,Trawl,1875.0,1.8333333333333317,35.3,1875.0,1.02761,22.77777777777778,73.0,1.02385,73.4,72.0,,70.5,69.0,67.5,66.1,65.0,,64.0,63.2,62.4,,,59.8,,,57.0,,,54.5,,,52.0,50,48.0,46.0,44.1,40.8,38.8,37.7,37.0,36.6,36.4,36.2,36.0,35.8,35.6,,35.4,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Red clay,35,18,0,N,144,8,0,E,144.13333333333333,35.3,East of Japan,61,Northwest Pacific Ocean,,Japan,18/06/1875,,3850.0,1.6666666666666665,35.0,3950.0,1.02764,21.38888888888889,70.5,,69.6,68.7,,67.8,66.9,66.0,65.1,64.2,,63.3,62.4,61.5,,,59.3,,,57.0,,,54.9,,,52.7,50.7,48.8,47.1,45.9,42.2,39.7,38.3,37.5,37.0,36.6,36.4,36.2,36.0,35.7,,35.5,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Red clay,35,18,0,N,147,9,0,E,147.15,35.3,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,19/06/1875,,3625.0,1.722222222222223,35.1,3625.0,1.02778,21.222222222222225,70.2,1.02436,,,68.1,,,64.1,,,63.4,,,62.3,,,60.8,,,59.1,,,57.1,,,55.1,53.2,51.3,49.5,47.7,41.6,39.0,38.1,37.7,37.4,37.1,36.9,36.7,36.4,36.1,,35.9,,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Red clay,35,20,0,N,153,39,0,E,153.65,35.333333333333336,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,21/06/1875,Trawl,2900.0,1.6111111111111103,34.9,,,18.22222222222222,64.8,1.02493,61.5,58.5,,56.0,54.2,52.4,51.0,49.6,,48.3,47.0,45.8,,,43.2,42.8,,41.4,,,40.6,,,40.2,40.1,40.0,40.0,39.6,38.2,37.4,36.9,36.4,36.3,36.2,36.0,35.9,35.7,35.5,,35.3,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Red clay,35,41,0,N,157,42,0,E,157.7,35.68333333333333,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,23/06/1875,Trawl,2300.0,1.722222222222223,35.1,2300.0,1.02764,20.666666666666668,69.2,1.02447,,,64.7,,,62.5,,,60.8,,,59.3,,,57.5,,,55.5,,,53.1,,,50.7,48.7,46.3,44.0,42.4,39.8,38.4,37.7,37.2,36.9,36.6,36.3,36.0,35.7,35.4,,35.1,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Red clay,35,29,0,N,161,52,0,E,161.86666666666667,35.483333333333334,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,24/06/1875,,2575.0,1.722222222222223,35.1,2575.0,1.02766,20.27777777777778,68.5,1.02473,,,62.9,,,60.7,,,58.3,,,56.0,,,54.1,,,52.2,,,50.3,,,48.3,46.4,44.4,42.8,41.6,39.6,38.2,37.4,36.9,36.5,36.3,36.1,35.9,35.8,35.7,,35.5,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Red clay,35,24,0,N,166,35,0,E,166.58333333333334,35.4,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,26/06/1875,Trawl,2800.0,1.6666666666666665,35.0,,,21.666666666666668,71.0,1.02407,70.3,65.6,,63.9,,60.4,,,59.3,,,58.3,,,57.2,,,56.2,,,55.1,,,53.5,52,49.6,47.2,45.0,40.5,39.1,38.1,37.2,36.6,36.1,35.9,35.8,35.7,35.5,,35.4,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Red clay,35,22,0,N,169,53,0,E,169.88333333333333,35.36666666666667,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,28/06/1875,Trawl,2900.0,1.8333333333333317,35.3,2900.0,1.02777,21.38888888888889,70.5,1.02419,,,61.0,,,59.2,,,57.6,,,56.2,,,54.9,,,53.3,,,51.7,,,49.8,48,46.0,44.3,43.1,40.4,38.9,38.0,37.4,36.9,36.4,36.0,35.7,35.5,35.3,,35.3,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Red clay,36,23,0,N,174,31,0,E,174.51666666666668,36.38333333333333,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,30/06/1875,,2775.0,1.6111111111111103,34.9,2775.0,1.0276,20.555555555555554,69.0,1.02433,62.6,60.8,,59.3,58.3,57.5,,,56.4,,,55.6,,,54.5,,,52.9,,,51.0,,,48.8,46.2,44.2,43.0,42.0,40.2,38.8,37.6,36.8,36.4,36.1,35.9,35.7,35.5,35.3,,35.1,,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Globigerina ooze,36,10,0,N,178,0,0,E,178.0,36.166666666666664,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,02/07/1875,Trawl,2050.0,1.722222222222223,35.1,2050.0,1.02778,22.77777777777778,73.0,1.02382,67.0,63.0,,60.4,59.0,58.4,,,57.8,,,57.0,,,56.2,,,55.3,,,54.2,,,53.0,52,50.4,48.9,46.9,41.8,39.7,38.3,37.4,37.0,36.7,36.4,36.1,35.9,35.6,,35.3,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Red clay,35,49,0,N,179,57,0,W,-179.95,35.81666666666667,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,03/07/1875,,2530.0,1.7777777777777792,35.2,2530.0,1.02774,22.77777777777778,73.0,1.02389,,,63.8,,,58.4,,,56.0,,,54.8,,,54.1,,,53.5,,,52.5,,,50.5,48.7,46.9,45.0,43.5,40.7,39.1,38.2,37.7,37.2,36.9,36.6,36.2,35.9,35.6,,35.3,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Red clay,37,41,0,N,177,4,0,W,-177.06666666666666,37.68333333333333,Middle of Northwest Pacific,61,Northwest Pacific Ocean,,,05/07/1875,Trawl,2900.0,1.722222222222223,35.1,,,20.666666666666668,69.2,1.02445,62.9,60.0,,57.5,55.5,54.5,,,53.0,,,51.6,,,50.2,,,49.0,,,47.8,,,46.5,45.2,44.0,43.0,42.0,39.6,38.0,37.1,36.5,36.2,36.0,35.8,35.6,35.4,35.2,,35.1,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Red clay,37,59,0,N,171,48,0,W,-171.8,37.983333333333334,Middle of Northeast Pacific,77,Eastern Central Pacific Ocean,,,07/07/1875,,3000.0,1.7777777777777792,35.2,3000.0,1.02748,18.444444444444446,65.2,1.02472,,,57.2,,,54.8,,,53.3,,,52.3,,,51.6,,,51.1,,,49.8,,,48.0,46.4,45.0,43.7,42.7,40.1,38.5,37.7,37.0,36.5,36.2,35.9,35.6,35.3,35.2,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
